zcta,white,asian,black,latino,other,total,pct_white,pct_asian,pct_black,pct_latino,pct_other
07931,2769,112,99,149,45,3174,0.8724007561436673,0.03528670447385003,0.031190926275992438,0.04694391934467549,0.014177693761814745
07932,7776,1115,287,638,83,9899,0.7855338923123548,0.1126376401656733,0.028992827558339228,0.06445095464188302,0.008384685321749671
07933,2947,103,58,111,12,3231,0.912101516558341,0.03187867533271433,0.01795109873104302,0.034354688950789226,0.003714020427112349
07934,1465,10,0,106,22,1603,0.9139114160948222,0.006238303181534623,0,0.066126013724267,0.01372426699937617
07935,420,0,0,0,0,420,1,0,0,0,0
07936,7856,1539,131,1484,106,11116,0.706729039222742,0.13844908240374235,0.011784814681540122,0.13350125944584382,0.009535804246131702
07939,80,12,84,26,10,212,0.37735849056603776,0.05660377358490566,0.39622641509433965,0.12264150943396226,0.04716981132075472
07940,13115,1193,653,1799,396,17156,0.7644555840522266,0.06953835392865469,0.03806248542783866,0.10486127302401492,0.023082303567265098
07945,8050,165,71,487,226,8999,0.8945438382042449,0.01833537059673297,0.007889765529503278,0.054117124124902764,0.02511390154461607
07946,2817,160,1,133,64,3175,0.887244094488189,0.050393700787401574,3.1496062992125983e-4,0.04188976377952756,0.02015748031496063
07950,13456,3880,477,1194,141,19148,0.7027365782327136,0.20263212868184666,0.02491121788176311,0.06235638186755797,0.007363693336118655
07960,31309,2319,2839,7552,888,44907,0.6971964281737814,0.05164005611597301,0.06321954261028348,0.1681697730866012,0.019774200013360946
07961,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
07970,50,19,0,109,0,178,0.2808988764044944,0.10674157303370786,0,0.6123595505617978,0
07974,9278,1605,108,1003,413,12407,0.7478036592246312,0.12936245667768195,0.008704763439993553,0.08084146046586604,0.0332876601918272
07976,547,0,0,93,13,653,0.8376722817764165,0,0,0.14241960183767227,0.019908116385911178
07977,362,5,41,226,0,634,0.5709779179810726,0.007886435331230283,0.06466876971608833,0.35646687697160884,0
07979,408,8,23,0,1,440,0.9272727272727272,0.01818181818181818,0.05227272727272727,0,0.0022727272727272726
07980,2134,45,0,60,14,2253,0.9471815357301376,0.019973368841544607,0,0.02663115845539281,0.006213936972924989
07981,6950,1252,95,655,37,8989,0.7731672043608855,0.13928134386472354,0.010568472577594839,0.0728668372455223,0.004116141951273779
08001,797,0,79,40,61,977,0.8157625383828045,0,0.08085977482088025,0.04094165813715456,0.062436028659160696
08002,15134,3222,1486,1974,835,22651,0.6681382720409695,0.14224537548011126,0.06560416758642003,0.08714847026621342,0.036863714626285814
08003,21236,4765,1886,1197,765,29849,0.7114476196857517,0.15963683875506718,0.06318469630473382,0.04010184595798854,0.025628999296458843
08004,9680,233,1188,712,435,12248,0.790333115610712,0.01902351404310908,0.09699542782495102,0.0581319399085565,0.03551600261267145
08005,20412,90,1523,1884,104,24013,0.8500395619039687,0.003747969849664765,0.06342397867821596,0.07845750218631574,0.0043309873818348395
08006,332,2,0,0,10,344,0.9651162790697675,0.005813953488372093,0,0,0.029069767441860465
08007,4420,95,139,204,162,5020,0.8804780876494024,0.018924302788844622,0.027689243027888447,0.04063745019920319,0.03227091633466136
08008,6764,29,18,59,51,6921,0.9773154168472764,0.00419014593266869,0.002600780234070221,0.008524779656119058,0.007368877329865626
08009,10204,428,1474,646,345,13097,0.7791097197831565,0.03267923952050088,0.11254485760097732,0.04932427273421394,0.026341910361151407
08010,5769,168,2834,1719,625,11115,0.5190283400809717,0.015114709851551956,0.2549707602339181,0.15465587044534412,0.05623031938821413
08011,0,0,0,0,20,20,0,0,0,0,1
08012,29098,1468,4050,2964,827,38407,0.7576223084333585,0.038222199078293016,0.10544952742989559,0.07717343192647173,0.021532533131981148
08014,548,0,0,0,0,548,1,0,0,0,0
08015,11867,571,3559,2065,1523,19585,0.6059229001787082,0.029154965534848098,0.18172070462088333,0.10543783507786571,0.07776359458769466
08016,16468,2042,9803,3485,1608,33406,0.4929653355684608,0.06112674369873675,0.29345027839310306,0.1043225767826139,0.048135065557085556
08019,903,2,35,90,85,1115,0.809865470852018,0.0017937219730941704,0.03139013452914798,0.08071748878923767,0.07623318385650224
08020,2514,0,95,115,18,2742,0.9168490153172867,0,0.03464624361779723,0.041940189642596645,0.006564551422319475
08021,22313,994,12270,7144,1524,44245,0.5043055712509888,0.02246581534636682,0.277319471126681,0.16146457226805289,0.0344445700079105
08022,6647,1105,747,254,152,8905,0.7464345873104997,0.12408759124087591,0.08388545760808534,0.028523301516002245,0.01706906232453678
08023,295,0,6,11,0,312,0.9455128205128205,0,0.019230769230769232,0.035256410256410256,0
08026,1958,28,37,156,38,2217,0.8831754623364908,0.012629679747406405,0.016689219666215605,0.07036535859269283,0.017140279657194408
08027,4535,43,132,122,7,4839,0.9371771027071709,0.008886133498656747,0.02727836329820211,0.02521182062409589,0.001446579871874354
08028,13447,726,4170,2021,555,20919,0.642812753955734,0.034705291839954105,0.19934031263444715,0.09661073665089154,0.026530904918973183
08029,3741,23,138,251,282,4435,0.8435174746335964,0.005186020293122886,0.031116121758737316,0.05659526493799324,0.06358511837655018
08030,10353,573,585,1509,249,13269,0.7802396563418494,0.043183359710603664,0.04408772326475243,0.11372371693420755,0.01876554374858693
08031,8318,1242,213,1371,271,11415,0.7286903197547088,0.1088042049934297,0.018659658344283837,0.12010512483574244,0.023740692071835306
08033,14785,282,103,606,234,16010,0.9234853216739538,0.017613991255465335,0.006433479075577764,0.037851342910680826,0.014615865084322298
08034,13190,1611,1382,1834,427,18444,0.7151377141617871,0.08734547820429409,0.07492951637388853,0.09943613099110822,0.023151160268922142
08035,7170,106,82,205,117,7680,0.93359375,0.013802083333333333,0.010677083333333334,0.026692708333333332,0.015234375
08036,4587,372,598,191,167,5915,0.7754860524091294,0.0628909551986475,0.1010989010989011,0.03229078613693998,0.02823330515638208
08037,18451,228,824,4090,207,23800,0.7752521008403361,0.00957983193277311,0.0346218487394958,0.17184873949579832,0.008697478991596638
08038,83,0,0,0,0,83,1,0,0,0,0
08039,47,0,0,84,0,131,0.35877862595419846,0,0,0.6412213740458015,0
08041,734,0,72,121,51,978,0.7505112474437627,0,0.0736196319018405,0.12372188139059305,0.05214723926380368
08042,213,0,0,0,0,213,1,0,0,0,0
08043,18719,5643,2749,1240,872,29223,0.6405570954385245,0.19310132429935326,0.09406973958868015,0.04243233069842248,0.029839509975019676
08045,135,26,2403,87,155,2806,0.0481111903064861,0.009265858873841768,0.8563791874554526,0.031004989308624376,0.05523877405559515
08046,4415,442,21740,3474,1454,31525,0.1400475812846947,0.014020618556701031,0.6896114195083267,0.11019825535289453,0.04612212529738303
08048,8018,770,2126,752,561,12227,0.6557618385540198,0.0629753823505357,0.1738774842561544,0.06150323055532837,0.04588206428396172
08049,3580,122,948,593,248,5491,0.651975960662903,0.022218175195774903,0.17264614824257876,0.10799490074667638,0.045164815152067016
08050,22024,340,502,1557,507,24930,0.8834336141195347,0.01363818692338548,0.020136381869233853,0.062454873646209386,0.02033694344163658
08051,9324,186,494,300,105,10409,0.8957632817753867,0.017869151695647997,0.04745892977231242,0.02882121241233548,0.010087424344317418
08052,13341,1330,1653,2009,396,18729,0.7123177959314432,0.07101286774520797,0.08825884991190133,0.10726680548881413,0.02114368092263335
08053,37324,2687,2299,1898,985,45193,0.8258801141769743,0.059456110459584446,0.05087071006571814,0.04199765450401611,0.02179541079370699
08054,30354,3925,3964,2074,1201,41518,0.7311045811455272,0.09453730911893636,0.09547666072546847,0.049954236716604844,0.028927212293463078
08055,25016,523,359,951,506,27355,0.9144946079327363,0.019118991043684884,0.013123743374154633,0.03476512520562968,0.018497532443794554
08056,3898,343,312,26,176,4755,0.8197686645636173,0.07213459516298633,0.06561514195583597,0.005467928496319664,0.0370136698212408
08057,17230,1328,1198,522,427,20705,0.8321661434436126,0.06413909683651292,0.0578604201883603,0.025211301617966676,0.020623037913547453
08059,5183,40,233,128,28,5612,0.9235566642908054,0.007127583749109052,0.041518175338560226,0.022808267997148968,0.004989308624376337
08060,13798,995,5271,3202,1098,24364,0.5663273682482352,0.040838942702347725,0.2163437859136431,0.13142341159087179,0.04506649154490232
08061,1984,114,581,197,67,2943,0.6741420319401971,0.03873598369011213,0.19741760108732587,0.06693849813115868,0.022765885151206252
08062,15279,58,283,571,121,16312,0.9366723884256989,0.003555664541441883,0.017349190779794018,0.03500490436488475,0.007417851888180481
08063,2725,17,94,155,81,3072,0.8870442708333334,0.005533854166666667,0.030598958333333332,0.050455729166666664,0.0263671875
08064,126,18,47,1,0,192,0.65625,0.09375,0.24479166666666666,0.005208333333333333,0
08065,4929,212,1239,698,145,7223,0.6824034334763949,0.029350685310812683,0.17153537311366468,0.0966357469195625,0.02007476117956528
08066,6099,38,1553,605,268,8563,0.7122503795398809,0.004437697068784305,0.18136167231110592,0.07065280859511854,0.031297442485110356
08067,1376,12,73,52,78,1591,0.8648648648648649,0.00754242614707731,0.0458830923947203,0.03268384663733501,0.04902576995600252
08068,3416,111,1779,1184,691,7181,0.47569976326416935,0.015457457178665923,0.2477370839715917,0.1648795432391032,0.09622615234646985
08069,6364,107,2749,3070,268,12558,0.5067685937251155,0.008520465042204172,0.21890428412167542,0.24446567924828794,0.021340977862716992
08070,11210,247,342,239,354,12392,0.9046158812136863,0.019932214331826986,0.0275984506132989,0.019286636539703035,0.028566817301484828
08071,8570,81,199,248,335,9433,0.9085126682921658,0.008586875861337856,0.021096151807484365,0.02629068164952825,0.035513622389483725
08072,285,0,25,18,5,333,0.8558558558558559,0,0.07507507507507508,0.05405405405405406,0.015015015015015015
08073,147,0,0,0,56,203,0.7241379310344828,0,0,0,0.27586206896551724
08074,15,0,0,0,0,15,1,0,0,0,0
08075,22564,963,2886,1510,808,28731,0.785353799032404,0.033517803069854864,0.10044899237757127,0.052556472103303054,0.028122933416866797
08077,16581,249,849,1180,338,19197,0.8637287076105642,0.012970776683856853,0.04422566025941553,0.06146793769859874,0.017606917747564725
08078,6340,327,658,914,78,8317,0.7622940964290008,0.03931706144042323,0.07911506552843574,0.10989539497414934,0.009378381627990862
08079,5475,37,3358,869,364,10103,0.541918242106305,0.0036622785311293676,0.33237652182520044,0.08601405523111946,0.03602890230624567
08080,31225,2134,1814,1294,521,36988,0.8441927111495621,0.057694387368876394,0.049042932843084246,0.034984319238672,0.014085649399805342
08081,24770,2004,16818,4341,1903,49836,0.4970302592503411,0.04021189501565134,0.3374668914038045,0.08710570671803515,0.03818524761216791
08083,6789,306,1549,840,244,9728,0.6978824013157895,0.03145559210526316,0.1592310855263158,0.08634868421052631,0.025082236842105265
08084,5375,372,682,402,119,6950,0.7733812949640287,0.05352517985611511,0.0981294964028777,0.057841726618705035,0.017122302158273383
08085,15619,808,2316,1522,466,20731,0.7534127634942839,0.038975447397617095,0.1117167526892094,0.07341662244947181,0.02247841396941778
08086,6133,294,788,496,295,8006,0.766050462153385,0.03672245815638271,0.09842618036472646,0.06195353484886335,0.03684736447664252
08087,22371,426,109,1572,475,24953,0.8965254678796136,0.017072095539614474,0.004368212239009337,0.06299843706167595,0.019035787280086564
08088,21577,136,519,971,661,23864,0.9041652698625545,0.005698960777740529,0.02174824002681864,0.04068890378813275,0.027698625544753604
08089,2920,53,649,425,148,4195,0.6960667461263409,0.01263408820023838,0.15470798569725863,0.10131108462455304,0.03528009535160906
08090,6712,190,388,479,251,8020,0.8369077306733167,0.02369077306733167,0.04837905236907731,0.05972568578553616,0.03129675810473816
08091,4166,258,540,422,101,5487,0.7592491343174776,0.047020229633679606,0.09841443411700383,0.0769090577729178,0.018407144158921085
08092,3230,5,0,147,94,3476,0.929228998849252,0.0014384349827387803,0,0.042289988492520136,0.02704257767548907
08093,6545,142,1058,1095,205,9045,0.7236042012161416,0.015699281370923163,0.11697070204532892,0.12106135986733002,0.022664455500276397
08094,30159,956,5510,2614,1098,40337,0.7476758311227905,0.023700324763864442,0.1365991521431936,0.06480402608027369,0.02722066588987778
08095,36,0,0,0,0,36,1,0,0,0,0
08096,25138,1367,5625,2703,853,35686,0.7044219021465,0.03830633862018719,0.15762483887238693,0.07574398923947767,0.023902931121448187
08097,2692,38,228,229,26,3213,0.8378462496109554,0.011826953003423592,0.07096171802054155,0.07127295362589481,0.008092125739184563
08098,7683,116,673,488,185,9145,0.8401312192454894,0.012684527063969383,0.07359212684527064,0.0533624931656643,0.020229633679606344
08102,705,50,2263,4708,64,7790,0.09050064184852374,0.006418485237483954,0.29050064184852376,0.6043645699614891,0.008215661103979461
08103,1051,254,7776,4931,212,14224,0.07388920134983128,0.017857142857142856,0.5466816647919011,0.3466676040494938,0.014904386951631047
08104,1237,16,12694,8110,384,22441,0.05512232075219464,7.12980704959672e-4,0.5656610667973798,0.36139209482643375,0.01711153691903213
08105,1355,1253,6861,18709,356,28534,0.04748720824279806,0.04391252540828485,0.24044998948622695,0.6556739328520361,0.012476344010653957
08106,9014,14,339,146,80,9593,0.9396434900448244,0.0014593974773272178,0.03533826748670906,0.015219430834983842,0.00833941415615553
08107,8296,496,1900,2018,225,12935,0.6413606494008504,0.03834557402396598,0.14688828759180517,0.15601082334750677,0.017394665635871664
08108,15738,461,736,1004,313,18252,0.8622616699539777,0.025257506026736796,0.04032434801665571,0.055007670392285775,0.017148805610344073
08109,11400,1371,3576,5569,469,22385,0.509269600178691,0.06124637033727943,0.1597498324771052,0.24878266696448514,0.020951530042439135
08110,3010,1524,5427,8396,241,18598,0.1618453597160985,0.08194429508549306,0.29180557049145067,0.45144639208517046,0.01295838262178729
08201,6529,445,1504,1354,76,9908,0.6589624545821559,0.044913201453371014,0.15179652805813484,0.1366572466693581,0.007670569236980218
08202,1472,1,2,20,0,1495,0.9846153846153847,6.688963210702341e-4,0.0013377926421404682,0.013377926421404682,0
08203,7778,273,112,665,138,8966,0.8674994423377203,0.030448360472897614,0.01249163506580415,0.07416908320321214,0.015391478920365827
08204,15921,124,543,1691,329,18608,0.8555997420464316,0.0066638005159071366,0.029180997420464316,0.09087489251934652,0.017680567497850387
08205,16799,3245,3373,3260,953,27630,0.6079985522982265,0.1174448063698878,0.12207745204487876,0.1179876945349258,0.03449149475208107
08210,13456,204,2099,360,294,16413,0.8198379333455188,0.012429171997806616,0.12788643148723572,0.021933832937305796,0.017912630232133065
08212,188,0,0,0,0,188,1,0,0,0,0
08215,9356,546,1652,1832,142,13528,0.6916026020106446,0.04036073329390893,0.1221170904790065,0.1354228267297457,0.010496747486694264
08217,25,0,0,0,0,25,1,0,0,0,0
08221,5937,301,92,405,91,6826,0.8697626721359508,0.044096103135071785,0.013477878699091709,0.05933196601230589,0.013331380017579842
08223,4075,14,41,42,13,4185,0.973715651135006,0.0033452807646356035,0.00979689366786141,0.01003584229390681,0.003106332138590203
08224,449,12,12,60,5,538,0.8345724907063197,0.022304832713754646,0.022304832713754646,0.11152416356877323,0.00929368029739777
08225,6880,468,146,711,139,8344,0.8245445829338447,0.056088207094918505,0.017497603068072867,0.08521093000958772,0.016658676893576224
08226,9563,197,354,822,266,11202,0.8536868416354223,0.01758614533119086,0.03160149973219068,0.07337975361542581,0.023745759685770397
08230,4915,63,7,298,59,5342,0.920067390490453,0.011793335829277425,0.0013103706476974915,0.055784350430550356,0.011044552602021715
08232,2169,569,7538,8531,596,19403,0.1117868370870484,0.029325362057413804,0.38849662423336595,0.43967427717363294,0.030716899448538885
08234,25132,4764,2979,7584,1622,42081,0.5972291532995889,0.11321023739930135,0.07079204391530619,0.18022385399586513,0.03854471138993845
08240,1705,59,198,293,38,2293,0.7435673789795029,0.02573048408198866,0.08634976013955517,0.12778020061055387,0.016572176188399478
08241,1114,11,12,5,11,1153,0.9661751951431049,0.009540329575021683,0.010407632263660017,0.004336513443191674,0.009540329575021683
08242,1665,33,127,1339,77,3241,0.513730330145017,0.010182042579450786,0.03918543659364394,0.4131440913298365,0.023758099352051837
08243,1925,15,0,15,0,1955,0.9846547314578005,0.0076726342710997444,0,0.0076726342710997444,0
08244,7420,494,1461,1016,130,10521,0.7052561543579507,0.04695371162437031,0.13886512688907898,0.09656876722744986,0.012356239901150081
08246,52,35,0,0,0,87,0.5977011494252874,0.40229885057471265,0,0,0
08247,971,6,1,6,0,984,0.9867886178861789,0.006097560975609756,0.0010162601626016261,0.006097560975609756,0
08248,242,0,0,0,0,242,1,0,0,0,0
08251,8573,11,48,580,166,9378,0.9141608018767328,0.0011729579867775645,0.005118362124120281,0.0618468756664534,0.017701002345915973
08260,10989,186,525,924,113,12737,0.8627620318756379,0.014603124754651801,0.04121849729135589,0.07254455523278637,0.00887179084556803
08270,6736,25,558,898,79,8296,0.8119575699132112,0.003013500482160077,0.06726133076181293,0.10824493731918997,0.009522661523625844
08302,17338,453,10819,14722,2020,45352,0.3822984653378021,0.009988534133004058,0.2385561827482801,0.32461633445052035,0.044540483330393364
08310,1113,19,20,109,9,1270,0.8763779527559055,0.014960629921259842,0.015748031496062992,0.08582677165354331,0.007086614173228346
08311,1385,3,269,521,74,2252,0.6150088809946714,0.0013321492007104796,0.119449378330373,0.2313499111900533,0.03285968028419183
08312,6181,159,1105,227,589,8261,0.7482145018762861,0.019247064520033896,0.13376104587822296,0.02747851349715531,0.07129887422830165
08314,908,134,1213,640,125,3020,0.30066225165562915,0.04437086092715232,0.4016556291390728,0.2119205298013245,0.041390728476821195
08316,339,17,0,28,0,384,0.8828125,0.044270833333333336,0,0.07291666666666667,0
08317,1147,15,207,94,116,1579,0.7264091196960102,0.009499683343888538,0.1310956301456618,0.059531348955034834,0.07346421785940468
08318,10560,60,701,571,327,12219,0.864227841885588,0.004910385465259023,0.05736967018577625,0.04673050167771503,0.026761600785661675
08319,1091,8,24,36,0,1159,0.9413287316652287,0.006902502157031924,0.02070750647109577,0.031061259706643658,0
08320,114,4,692,242,39,1091,0.10449129239230064,0.0036663611365719525,0.6342804766269478,0.22181484876260313,0.035747021081576534
08321,147,0,0,0,0,147,1,0,0,0,0
08322,8969,244,754,761,131,10859,0.8259508242011235,0.022469840685145962,0.06943549129754122,0.07008011787457409,0.01206372594161525
08323,522,20,5,35,31,613,0.8515497553017944,0.03262642740619902,0.008156606851549755,0.057096247960848286,0.05057096247960848
08324,267,0,0,7,8,282,0.9468085106382979,0,0,0.024822695035460994,0.028368794326241134
08326,922,76,48,406,46,1498,0.6154873164218959,0.050734312416555405,0.03204272363150868,0.27102803738317754,0.030707610146862484
08327,963,13,1600,437,74,3087,0.3119533527696793,0.004211208292840946,0.5183025591188857,0.14156138645934566,0.02397149335924846
08328,1050,8,50,107,24,1239,0.847457627118644,0.00645682001614205,0.04035512510088781,0.08635996771589992,0.01937046004842615
08329,216,0,0,0,32,248,0.8709677419354839,0,0,0,0.12903225806451613
08330,16677,2364,3898,3839,1031,27809,0.599697939515984,0.08500845050163616,0.14017044841598045,0.1380488331115826,0.037074328454816785
08332,22872,637,5944,5402,1264,36119,0.6332401229269914,0.01763614718015449,0.1645671253356959,0.14956117278994435,0.03499543176721393
08340,1077,16,6,116,36,1251,0.8609112709832134,0.012789768185451638,0.004796163069544364,0.09272581934452438,0.02877697841726619
08341,1285,64,157,793,6,2305,0.5574837310195228,0.02776572668112798,0.06811279826464209,0.3440347071583514,0.0026030368763557484
08343,4699,46,165,266,112,5288,0.8886157337367625,0.00869894099848714,0.031202723146747352,0.05030257186081694,0.02118003025718608
08344,3622,36,317,666,177,4818,0.7517642175176422,0.007471980074719801,0.06579493565794936,0.1382316313823163,0.036737235367372355
08345,485,6,56,5,14,566,0.8568904593639576,0.01060070671378092,0.0989399293286219,0.0088339222614841,0.024734982332155476
08346,83,0,180,256,176,695,0.11942446043165468,0,0.2589928057553957,0.3683453237410072,0.25323741007194245
08348,188,0,0,0,0,188,1,0,0,0,0
08349,1281,9,284,56,28,1658,0.7726176115802171,0.005428226779252111,0.1712907117008444,0.033775633293124246,0.016887816646562123
08350,551,0,0,71,7,629,0.875993640699523,0,0,0.11287758346581876,0.011128775834658187
08352,322,0,235,58,0,615,0.5235772357723577,0,0.3821138211382114,0.0943089430894309,0
08353,351,2,0,2,19,374,0.9385026737967914,0.0053475935828877,0,0.0053475935828877,0.05080213903743316
08360,14842,377,5197,20419,1362,42197,0.3517311657226817,0.008934284427802924,0.12316041424745836,0.48389695949949046,0.032277176102566536
08361,12546,402,1569,3790,423,18730,0.6698344901227976,0.021462893753336893,0.08376935397757608,0.20234917245061398,0.022584089695675387
08401,5892,6480,12973,11877,1150,38372,0.1535494631502137,0.16887313666214948,0.3380850620243928,0.3095225685395601,0.029969769623683935
08402,5571,98,118,152,137,6076,0.9168861092824226,0.016129032258064516,0.019420671494404212,0.025016458196181698,0.022547728768926925
08403,937,7,5,7,11,967,0.9689762150982419,0.007238883143743537,0.005170630816959669,0.007238883143743537,0.011375387797311272
08406,6339,980,446,2368,99,10232,0.6195269741985927,0.09577795152462862,0.043588741204065674,0.23143080531665364,0.009675527756059421
08501,5204,333,237,313,133,6220,0.8366559485530547,0.053536977491961416,0.03810289389067524,0.05032154340836013,0.021382636655948552
08502,5905,4397,64,623,214,11203,0.5270909577791663,0.39248415602963493,0.005712755511916451,0.0556101044363117,0.019102026242970634
08505,13013,1505,1745,1359,456,18078,0.7198252019028654,0.08325035955304791,0.09652616439871667,0.07517424493859941,0.02522402920677066
08510,4699,186,146,585,137,5753,0.8167912393533808,0.03233095776116809,0.0253780636189814,0.10168607682948028,0.023813662436989395
08511,641,8,25,162,31,867,0.7393310265282583,0.00922722029988466,0.02883506343713956,0.18685121107266436,0.03575547866205306
08512,5733,2260,457,2290,340,11080,0.5174187725631769,0.20397111913357402,0.04124548736462094,0.20667870036101083,0.030685920577617327
08514,4651,114,153,128,0,5046,0.9217201743955609,0.022592152199762187,0.03032104637336504,0.02536662703131193,0
08515,4073,980,649,623,71,6396,0.6368042526579112,0.15322076297686055,0.10146966854283927,0.09740462789243277,0.011100687929956223
08518,3735,433,718,214,314,5414,0.689878093830809,0.07997783524196528,0.13261913557443664,0.03952715182859254,0.05799778352419653
08520,13192,4720,2493,6306,382,27093,0.48691543941239435,0.17421474181522903,0.09201638799689957,0.23275384785738013,0.014099582918096926
08525,4445,96,76,156,15,4788,0.9283625730994152,0.020050125313283207,0.015873015873015872,0.03258145363408521,0.003132832080200501
08527,45096,1952,3203,5283,727,56261,0.8015499191269263,0.0346954373366986,0.05693108903147829,0.09390163701320631,0.012921917491690514
08528,38,48,0,0,0,86,0.4418604651162791,0.5581395348837209,0,0,0
08530,6475,162,391,319,111,7458,0.8681952266023063,0.02172164119066774,0.05242692410834004,0.04277286135693215,0.014883346741753822
08533,5673,79,180,637,35,6604,0.8590248334342823,0.01196244700181708,0.027256208358570563,0.09645669291338582,0.0052998182919442765
08534,10460,1446,307,705,249,13167,0.7944102680944786,0.10982000455684666,0.023315865421128578,0.053542948279790385,0.018910913647755753
08535,3940,413,47,249,62,4711,0.8363404797282955,0.08766716196136701,0.00997665039269794,0.05285502016556994,0.013160687752069624
08536,5994,11520,1167,460,652,19793,0.3028343353710908,0.5820239478603547,0.058960238468145305,0.023240539584701663,0.03294093871570757
08540,28915,14625,2156,2136,1136,48968,0.590487665414148,0.2986644339160268,0.044028753471654955,0.043620323476556117,0.023198823721614116
08542,3357,621,514,1240,195,5927,0.5663910916146448,0.10477475957482706,0.08672178167707104,0.20921208031044372,0.03290028682301333
08550,9610,8441,266,530,399,19246,0.4993245349683051,0.43858464096435623,0.013821053725449443,0.027538189753715057,0.020731580588174165
08551,4342,265,145,275,130,5157,0.8419623812293969,0.05138646499903044,0.028117122357960055,0.05332557688578631,0.025208454527826257
08553,513,2,23,46,14,598,0.8578595317725752,0.0033444816053511705,0.038461538461538464,0.07692307692307693,0.023411371237458192
08554,3216,78,198,357,98,3947,0.8147960476311122,0.019761844438814288,0.05016468203699012,0.0904484418545731,0.02482898403851026
08555,699,16,32,31,24,802,0.871571072319202,0.0199501246882793,0.0399002493765586,0.03865336658354115,0.029925187032418952
08558,5456,1393,288,391,70,7598,0.7180837062384838,0.18333772045275074,0.037904711766254276,0.05146091076599105,0.009212950776520137
08559,4783,0,2,247,78,5110,0.9360078277886497,0,3.913894324853229e-4,0.048336594911937376,0.015264187866927592
08560,2966,118,284,117,138,3623,0.8186585702456528,0.03256969362406845,0.07838807617996135,0.03229367927132211,0.03808998067899531
08561,146,92,82,0,0,320,0.45625,0.2875,0.25625,0,0
08562,3141,165,438,539,177,4460,0.7042600896860987,0.03699551569506727,0.09820627802690583,0.12085201793721972,0.03968609865470852
08608,106,1,718,67,1,893,0.1187010078387458,0.0011198208286674132,0.8040313549832027,0.07502799552071669,0.0011198208286674132
08609,1125,239,6463,4875,57,12759,0.08817305431460146,0.018731875538835333,0.5065444000313504,0.382083235363273,0.0044674347519398075
08610,14481,1136,5623,8670,583,30493,0.4748958777424327,0.03725445184140622,0.18440297773259437,0.28432755058538023,0.019119142098186468
08611,3713,397,6150,15953,395,26608,0.13954449789536982,0.014920324714371618,0.23113349368610944,0.5995565243535779,0.014845159350571256
08618,9604,946,23906,4333,942,39731,0.2417256046915507,0.023810123077697514,0.6016964083461277,0.10905841786010924,0.02370944602451486
08619,15460,1284,1700,2164,405,21013,0.7357350211773664,0.061105030219388,0.08090229857707133,0.10298386712987198,0.01927378289630229
08620,9641,384,1063,908,56,12052,0.7999502157318288,0.031861931629605045,0.08820112844341188,0.07534019249917026,0.004646531695984069
08628,6408,738,1537,562,70,9315,0.6879227053140097,0.07922705314009662,0.16500268384326355,0.06033279656468062,0.007514761137949544
08629,1901,372,6137,5345,353,14108,0.1347462432662319,0.02636801814573292,0.4350014176353842,0.3788630564218883,0.02502126453076269
08638,8915,263,9154,3717,245,22294,0.3998833766932807,0.011796896025836548,0.4106037498878622,0.16672647349062528,0.010989503902395264
08640,2979,131,2415,1696,532,7753,0.38423835934476974,0.016896685154133884,0.31149232555139944,0.2187540306977944,0.06861859925190249
08641,2290,123,487,1153,425,4478,0.5113890129522108,0.02746761947297901,0.10875390799464046,0.2574810183117463,0.0949084412684234
08648,19746,4776,3615,2750,838,31725,0.6224113475177305,0.15054373522458628,0.11394799054373522,0.08668242710795902,0.02641449960598897
08690,15525,968,923,936,324,18676,0.8312807881773399,0.0518312272435211,0.04942171771257228,0.05011779824373527,0.01734846862283144
08691,11964,2396,553,749,371,16033,0.7462109399363812,0.14944177633630637,0.03449136156676854,0.04671614794486372,0.02313977421568016
08701,81802,989,3226,14205,541,100763,0.8118257693796334,0.00981511070531842,0.032015720055972925,0.14097436559054416,0.005369034268531108
08720,756,0,11,3,0,770,0.9818181818181818,0,0.014285714285714285,0.003896103896103896,0
08721,17830,513,304,1904,322,20873,0.854213577348728,0.024577205001676806,0.014564269630623293,0.0912183203181143,0.015426627700857566
08722,9621,34,254,1074,227,11210,0.8582515611061552,0.0030330062444246207,0.02265834076717217,0.09580731489741302,0.020249776984834968
08723,27269,818,540,4031,286,32944,0.8277379796017484,0.0248300145701797,0.01639145216124332,0.12235915492957747,0.008681398737251093
08724,35495,543,655,3484,747,40924,0.8673394585084547,0.01326849770305933,0.016005278076434367,0.08513341804320203,0.018253347668849576
08730,4460,20,69,133,27,4709,0.9471225313229985,0.004247186239116585,0.014652792524952218,0.028243788490125293,0.00573370142280739
08731,18054,284,250,1289,79,19956,0.9046903187011425,0.014231308879534978,0.012527560633393466,0.0645921026257767,0.003958709160152335
08732,1188,5,9,16,139,1357,0.8754605747973471,0.0036845983787767134,0.006632277081798084,0.011790714812085483,0.10243183492999262
08733,2016,144,120,403,30,2713,0.7430888315517877,0.05307777368227055,0.04423147806855879,0.14854404718024328,0.011057869517139697
08734,8415,11,59,115,24,8624,0.9757653061224489,0.0012755102040816326,0.006841372912801485,0.013334879406307978,0.0027829313543599257
